"DEG_WBID","DEG_geneName","cluster_index","GEP_name"
"WBGene00015198","clec-2",132,"Metabolism: amino acid uptake and AA-tRNA synthesis"
"WBGene00021796","Y52E8A.3",132,"Metabolism: amino acid uptake and AA-tRNA synthesis"
"WBGene00020576","T19D12.1",132,"Metabolism: amino acid uptake and AA-tRNA synthesis"
"WBGene00019617","ctsa-2",132,"Metabolism: amino acid uptake and AA-tRNA synthesis"
"WBGene00022096","Y69A2AR.25",132,"Metabolism: amino acid uptake and AA-tRNA synthesis"
"WBGene00022083","Y69A2AR.12",132,"Metabolism: amino acid uptake and AA-tRNA synthesis"
"WBGene00016456","C35E7.4",1,NA
"WBGene00020188","T03F1.6",1,NA
"WBGene00004959","spe-5",1,NA
"WBGene00019931","R07C12.1",1,NA
"WBGene00013637","Y105C5A.13",1,NA
"WBGene00000251","bli-1",1,NA
"WBGene00014461","MTCE.17",1,NA
"WBGene00201389","ZK637.20",1,NA
"WBGene00013554","Y75B8A.19",1,NA
"WBGene00004055","pmk-1",1,NA
"WBGene00045401","eol-1",1,NA
"WBGene00008762","ztf-2",1,NA
"WBGene00022412","Y102A11A.2",1,NA
"WBGene00018988","F56F11.1",1,NA
"WBGene00015223","B0507.6",1,NA
"WBGene00008971","F20C5.6",1,NA
"WBGene00015227","ddn-1",1,NA
"WBGene00007132","pals-27",1,NA
"WBGene00015338","catp-2",1,NA
"WBGene00012590","nspe-3",1,NA
"WBGene00022465","ift-20",1,NA
"WBGene00007269","C03C10.2",1,NA
"WBGene00196097","Y105E8B.12",1,NA
"WBGene00045388","lfor-1",1,NA
"WBGene00019518","K08B5.1",1,NA
"WBGene00018761","F53E10.5",1,NA
"WBGene00009914","F49H6.13",1,NA
"WBGene00001786","gst-38",1,NA
"WBGene00014136","ZK896.5",1,NA
"WBGene00018755","bcmo-2",1,NA
"WBGene00009526","clec-169",1,NA
"WBGene00019779","endu-2",1,NA
"WBGene00021580","clec-174",1,NA
"WBGene00011262","pho-8",1,NA
"WBGene00008621","F09C8.1",1,NA
"WBGene00014063","clec-143",1,NA
"WBGene00006608","tre-2",1,NA
"WBGene00010383","mpst-3",1,NA
"WBGene00008960","F19H6.5",1,NA
"WBGene00006059","stc-1",1,NA
"WBGene00001019","dnj-1",1,NA
"WBGene00000269","bre-4",1,NA
"WBGene00044025","T01G1.4",1,NA
"WBGene00016068","C24H10.2",1,NA
"WBGene00194925","K08D8.11",1,NA
"WBGene00009996","sde-2",1,NA
"WBGene00012371","W09G3.8",1,NA
"WBGene00043952","ZC404.2",1,NA
"WBGene00015801","C15H9.5",1,NA
"WBGene00017416","F13B6.1",1,NA
"WBGene00305090","C07D10.7",1,NA
"WBGene00022258","Y73C8B.1",1,NA
"WBGene00004860","sma-6",1,NA
"WBGene00011990","T24D5.2",1,NA
"WBGene00000212","asm-2",1,NA
"WBGene00013249","Y57A10A.4",1,NA
"WBGene00018646","mul-1",1,NA
"WBGene00012603","nspe-6",1,NA
"WBGene00013996","ZK550.2",1,NA
"WBGene00004997","spp-12",1,NA
"WBGene00013832","ZC15.3",1,NA
"WBGene00016642","chil-10",1,NA
"WBGene00019012","F57C9.6",1,NA
"WBGene00304813","F07G6.11",1,NA
"WBGene00016762","ugt-24",1,NA
"WBGene00021585","clec-74",1,NA
"WBGene00010116","cest-13",1,NA
"WBGene00003583","ndx-6",1,NA
"WBGene00004286","rab-39",1,NA
"WBGene00021748","Y50D4C.3",1,NA
"WBGene00010957","nduo-6",1,NA
"WBGene00010958","ndfl-4",1,NA
"WBGene00000120","aly-1",1,NA
"WBGene00000792","crb-1",1,NA
"WBGene00020472","lips-11",1,NA
"WBGene00009324","ttbk-3",1,NA
"WBGene00012366","maea-1",1,NA
"WBGene00001753","gst-5",1,NA
"WBGene00009692","F44E5.5",1,NA
"WBGene00001787","gst-39",1,NA
"WBGene00195186","F19G12.10",1,NA
"WBGene00004857","sma-3",1,NA
"WBGene00009691","F44E5.4",1,NA
"WBGene00007745","C26D10.4",1,NA
"WBGene00045392","F26D11.12",1,NA
"WBGene00017653","F21C10.3",1,NA
"WBGene00019875","mca-2",1,NA
"WBGene00002016","hsp-16.2",1,NA
"WBGene00044672","fbxa-4",1,NA
"WBGene00011767","agxt-1",1,NA
"WBGene00012589","nspe-4",1,NA
"WBGene00002018","hsp-16.41",1,NA
"WBGene00002198","kin-14",1,NA
"WBGene00019462","ccm-2",1,NA
"WBGene00012352","dkf-1",1,NA
"WBGene00012219","W03C9.1",1,NA
"WBGene00001724","grl-15",1,NA
"WBGene00045253","F46C3.6",1,NA
"WBGene00010803","M01B2.10",1,NA
"WBGene00020556","pamn-1",1,NA
"WBGene00011248","R11D1.10",1,NA
"WBGene00016670","ilys-3",1,NA
"WBGene00011482","pigk-1",1,NA
"WBGene00018265","nhr-182",1,NA
"WBGene00011366","T02C1.2",1,NA
"WBGene00044169","C06C3.10",1,NA
"WBGene00018903","F55G1.7",1,NA
"WBGene00008137","sfxn-1.4",1,NA
"WBGene00012004","dyrb-1",1,NA
"WBGene00003408","mrp-2",1,NA
"WBGene00007059","vps-52",1,NA
"WBGene00009225","fbxa-94",1,NA
"WBGene00002184","kel-1",1,NA
"WBGene00006623","try-5",1,NA
"WBGene00017706","F22E5.7",1,NA
"WBGene00021590","Y46D2A.2",1,NA
"WBGene00007813","jmjd-3.3",1,NA
"WBGene00019465","acl-14",1,NA
"WBGene00007231","C01G10.4",1,NA
"WBGene00019102","F59C12.3",1,NA
"WBGene00006436","ttn-1",1,NA
"WBGene00021581","clec-70",1,NA
"WBGene00019448","frpr-13",1,NA
"WBGene00219676","linc-48",1,NA
"WBGene00009165","gpx-1",1,NA
"WBGene00016661","C45B2.6",1,NA
"WBGene00016064","acd-1",1,NA
"WBGene00008631","F10A3.1",1,NA
"WBGene00219669","anr-28",1,NA
"WBGene00019145","H02F09.2",1,NA
"WBGene00000391","cdd-1",1,NA
"WBGene00271832","Y60C6A.3",1,NA
"WBGene00044760","Y71H2AM.25",1,NA
"WBGene00195240","Y39B6A.69",1,NA
"WBGene00018209","F39G3.4",1,NA
"WBGene00016669","ilys-2",1,NA
"WBGene00000095","aha-1",1,NA
"WBGene00000665","col-90",1,NA
"WBGene00219670","anr-26",1,NA
"WBGene00000782","cpr-2",1,NA
"WBGene00015052","clec-52",1,NA
"WBGene00019533","K08D10.10",1,NA
"WBGene00010184","F57A10.2",1,NA
"WBGene00004348","rgs-5",1,NA
"WBGene00044479","F15E6.10",1,NA
"WBGene00044648","R144.13",1,NA
"WBGene00198423","F26E4.17",1,NA
"WBGene00003848","odr-1",1,NA
"WBGene00001749","gst-1",1,NA
"WBGene00007351","C05G5.5",1,NA
"WBGene00009522","F38A1.9",1,NA
"WBGene00004994","spp-9",1,NA
"WBGene00007810","C29F7.1",1,NA
"WBGene00195164","K12B6.11",1,NA
"WBGene00165066","21ur-7502",1,NA
"WBGene00015818","C16A11.5",1,NA
"WBGene00235333","C24H12.18",1,NA
"WBGene00008519","cyp-13B1",1,NA
"WBGene00014463","MTCE.19",1,NA
"WBGene00000097","aip-1",1,NA
"WBGene00045161","lfor-2",1,NA
"WBGene00015381","C03B1.13",1,NA
"WBGene00016502","C37C3.10",1,NA
"WBGene00011494","T05F1.9",1,NA
"WBGene00235380","C24D10.49",1,NA
"WBGene00007632","C16C10.13",1,NA
"WBGene00008706","gba-3",1,NA
"WBGene00020741","dlhd-1",1,NA
"WBGene00009907","F49H6.3",1,NA
"WBGene00004001","pgp-7",1,NA
"WBGene00206517","T27F7.12",1,NA
"WBGene00008843","arrd-9",1,NA
"WBGene00043998","T21C12.8",1,NA
"WBGene00016096","C25E10.7",1,NA
"WBGene00000892","cyn-16",1,NA
"WBGene00013090","Y51B9A.8",1,NA
"WBGene00015886","C17B7.12",1,NA
"WBGene00020930","hlh-30",120,NA
"WBGene00011060","R06C1.6",120,NA
"WBGene00012988","ztf-22",120,NA
"WBGene00014492","R166.6",120,NA
"WBGene00011304","mnk-1",120,NA
"WBGene00002207","sid-3",120,NA
"WBGene00013682","Y105E8A.25",120,NA
"WBGene00000415","ced-1",120,NA
"WBGene00000901","daf-5",120,NA
"WBGene00004375","rme-4",120,NA
"WBGene00002041","hum-8",120,NA
"WBGene00012825","Y43F8C.3",120,NA
"WBGene00021068","W06H8.6",120,NA
"WBGene00023159","W06H8.5",120,NA
"WBGene00000070","acy-3",120,NA
"WBGene00003151","mca-1",120,NA
"WBGene00008239","fshr-1",120,NA
"WBGene00010503","K02C4.5",120,NA
"WBGene00017310","F09G2.1",120,NA
"WBGene00006882","vab-19",120,NA
"WBGene00011964","saeg-2",120,NA
"WBGene00015551","adah-1",120,NA
"WBGene00016415","ampd-1",120,NA
"WBGene00000110","alh-4",120,NA
"WBGene00006926","vit-2",120,NA
"WBGene00017692","F22B7.1",120,NA
"WBGene00002234","kqt-2",120,NA
"WBGene00014140","ZK899.1",120,NA
"WBGene00006930","vit-6",120,NA
"WBGene00006753","unc-14",120,NA
"WBGene00019068","faah-3",120,NA
"WBGene00009657","F43G6.4",120,NA
"WBGene00004108","pqn-18",120,NA
"WBGene00006876","vab-10",120,NA
"WBGene00001821","ham-2",120,NA
"WBGene00001994","hpk-1",120,NA
"WBGene00021635","Y47G6A.5",84,NA
"WBGene00010047","F54D1.6",84,NA
"WBGene00044743","crb-3",84,NA
"WBGene00015362","fbxa-105",84,NA
"WBGene00009805","F47B8.4",84,NA
"WBGene00009804","F47B8.3",84,NA
"WBGene00001345","fos-1",84,NA
"WBGene00219925","F29G9.19",84,NA
"WBGene00271817","F55C12.19",84,NA
"WBGene00003653","nhr-63",84,NA
"WBGene00008228","C50B8.6",84,NA
"WBGene00016958","ilys-4",84,NA
"WBGene00004858","sma-4",84,NA
"WBGene00015479","wht-1",84,NA
"WBGene00017001","D1007.3",84,NA
"WBGene00003635","nhr-45",84,NA
"WBGene00013079","ttr-26",84,NA
"WBGene00010795","M01A8.1",84,NA
"WBGene00000103","akt-2",84,NA
"WBGene00003589","nex-2",84,NA
"WBGene00006986","zip-1",84,NA
"WBGene00015048","faah-2",84,NA
"WBGene00011894","ttr-23",84,NA
"WBGene00012886","Y45F10D.6",84,NA
"WBGene00016506","abhd-5.1",84,NA
"WBGene00015217","tes-1",84,NA
"WBGene00009490","fbxa-99",84,NA
"WBGene00009101","F25B3.4",84,NA
"WBGene00011957","T23F11.6",84,NA
"WBGene00008922","F17C11.11",84,NA
"WBGene00019100","F59B1.8",84,NA
"WBGene00009102","F25B3.5",84,NA
"WBGene00018729","F53A9.6",84,NA
"WBGene00021531","Y42G9A.1",84,NA
"WBGene00004013","pha-4",84,NA
"WBGene00018874","tag-234",84,NA
"WBGene00010475","K01F9.2",84,NA
"WBGene00012444","Y15E3A.5",84,NA
"WBGene00018594","aman-3",84,NA
"WBGene00020448","fbxa-51",84,NA
"WBGene00022330","fbxa-80",84,NA
"WBGene00022423","nhr-41",84,NA
"WBGene00021396","cutl-24",84,NA
"WBGene00000793","crh-1",84,NA
"WBGene00008255","C51E3.10",84,NA
"WBGene00018724","F53A9.1",84,NA
"WBGene00012525","Y32B12C.1",84,NA
"WBGene00010998","R03G8.3",84,NA
"WBGene00015057","gad-3",84,NA
"WBGene00014454","MTCE.7",84,NA
"WBGene00001208","egl-44",54,NA
"WBGene00022010","catp-7",54,NA
"WBGene00004096","pqm-1",54,NA
"WBGene00002990","lin-1",54,NA
"WBGene00016645","C44C1.6",54,NA
"WBGene00022593","ZC328.3",54,NA
"WBGene00000899","daf-3",54,NA
"WBGene00045397","Y54G2A.52",54,NA
"WBGene00018730","F53A9.7",54,NA
"WBGene00008020","C38H2.3",54,NA
"WBGene00009503","F37A8.5",54,NA
"WBGene00016866","coel-1",54,NA
"WBGene00013898","ZC443.3",54,NA
"WBGene00016269","C30G4.4",54,NA
"WBGene00019300","swt-1",54,NA
"WBGene00001852","hil-1",54,NA
"WBGene00012783","Y43C5A.3",54,NA
"WBGene00008915","F17C11.4",54,NA
"WBGene00010175","F56H11.2",54,NA
"WBGene00021876","Y54G2A.11",54,NA
"WBGene00009532","ccch-1",54,NA
"WBGene00015350","fbxl-1",54,NA
"WBGene00017582","F18G5.6",54,NA
"WBGene00004321","rcan-1",54,NA
"WBGene00019748","atg-2",54,NA
"WBGene00008366","tpra-1",54,NA
"WBGene00220141","Y37E11AR.9",54,NA
"WBGene00015776","dct-1",54,NA
"WBGene00001439","fkh-7",54,NA
"WBGene00008439","mfb-1",54,NA
"WBGene00006705","ubc-8",54,NA
"WBGene00015981","elt-7",54,NA
"WBGene00002980","lgg-1",54,NA
"WBGene00002232","kpc-1",54,NA
"WBGene00022861","dve-1",54,NA
"WBGene00017220","F07F6.8",54,NA
"WBGene00012794","Y43E12A.2",54,NA
"WBGene00007973","C36B1.6",54,NA
"WBGene00019365","rei-2",54,NA
"WBGene00002981","lgg-2",54,NA
"WBGene00017361","F10E9.12",54,NA
"WBGene00017563","F18C5.10",54,NA
"WBGene00004862","sma-9",54,NA
"WBGene00016845","C50F7.5",54,NA
"WBGene00011927","T22C8.6",54,NA
"WBGene00044779","T10H9.8",54,NA
"WBGene00007666","C18B12.4",54,NA
"WBGene00019284","K01A2.10",54,NA
"WBGene00011953","ppm-2",54,NA
"WBGene00006527","tax-6",54,NA
"WBGene00022487","fbxa-21",54,NA
"WBGene00013273","marc-5",54,NA
"WBGene00019720","M01H9.4",54,NA
"WBGene00017675","F21F3.6",54,NA
"WBGene00021469","Y39G10AR.11",54,NA
"WBGene00006786","unc-51",54,NA
"WBGene00003388","moe-3",54,NA
"WBGene00019844","abts-4",54,NA
"WBGene00004929","soc-2",54,NA
"WBGene00010540","K03H1.5",54,NA
"WBGene00010041","F54C9.3",54,NA
"WBGene00018351","F42G2.2",54,NA
"WBGene00017430","bcl-11",54,NA
"WBGene00003887","osm-7",54,NA
"WBGene00009797","F46G10.2",54,NA
"WBGene00219316","F21A3.11",54,NA
"WBGene00017298","toca-1",54,NA
"WBGene00020596","oga-1",54,NA
"WBGene00018153","F37C12.10",12,NA
"WBGene00023069","rncs-1",12,NA
"WBGene00009945","bath-38",12,NA
"WBGene00003693","nhr-103",12,NA
"WBGene00017961","nhr-180",12,NA
"WBGene00017834","F26F12.3",12,NA
"WBGene00010334","del-5",12,NA
"WBGene00013643","Y105C5A.24",12,NA
"WBGene00017243","F08C6.5",12,NA
"WBGene00019128","F59G1.4",12,NA
"WBGene00003718","nhr-128",12,NA
"WBGene00017868","slc-28.2",12,NA
"WBGene00000726","col-153",12,NA
"WBGene00021370","nape-2",12,NA
"WBGene00011331","T01E8.1",12,NA
"WBGene00010755","vglu-2",12,NA
"WBGene00004234","ptr-20",12,NA
"WBGene00006981","zig-4",12,NA
"WBGene00002069","ikb-1",12,NA
"WBGene00014233","ZK1128.7",12,NA
"WBGene00016505","ttr-33",12,NA
"WBGene00013899","ZC443.4",12,NA
"WBGene00023408","cex-2",12,NA
"WBGene00012854","Y44A6D.3",12,NA
"WBGene00013639","Y105C5A.15",12,NA
"WBGene00014171","nep-26",12,NA
"WBGene00044500","T19E7.6",12,NA
"WBGene00017483","lgc-22",12,NA
"WBGene00011692","T10G3.1",12,NA
"WBGene00003574","ncx-9",12,NA
"WBGene00008226","C50B8.4",12,NA
"WBGene00006444","shn-1",12,NA
"WBGene00020386","dach-1",12,NA
"WBGene00016628","slc-36.5",12,NA
"WBGene00011286","ttr-29",12,NA
"WBGene00021509","Y41D4A.7",12,NA
"WBGene00001184","egl-15",12,NA
"WBGene00021156","Y4C6B.2",12,NA
"WBGene00045338","M01B2.13",12,NA
"WBGene00010723","cpg-7",12,NA
"WBGene00018750","F53C3.6",12,NA
"WBGene00018033","F35B3.7",12,NA
"WBGene00011768","oac-46",12,NA
"WBGene00007302","C04F12.8",12,NA
"WBGene00018758","F53E10.1",12,NA
"WBGene00011839","T19C4.5",12,NA
"WBGene00013516","Y73F4A.3",12,NA
"WBGene00019979","R09B5.11",12,NA
"WBGene00012113","T28B8.1",12,NA
"WBGene00020104","R148.5",12,NA
"WBGene00016513","C38C3.4",12,NA
"WBGene00010018","fbxa-69",12,NA
"WBGene00007982","pxd-1",12,NA
"WBGene00012704","mlt-3",12,NA
"WBGene00008392","D1086.5",12,NA
"WBGene00006629","tsp-3",12,NA
"WBGene00007764","C27B7.7",12,NA
"WBGene00013692","Y105E8B.7",12,NA
"WBGene00002163","ist-1",12,NA
"WBGene00007749","ceh-79",12,NA
"WBGene00006784","unc-49",12,NA
"WBGene00011732","arrd-17",12,NA
"WBGene00012085","T27D12.1",12,NA
"WBGene00003606","nhr-7",12,NA
"WBGene00000403","casy-1",12,NA
"WBGene00015117","B0294.1",12,NA
"WBGene00014175","ZK971.1",12,NA
"WBGene00015402","C03G6.17",12,NA
"WBGene00009291","clec-264",12,NA
"WBGene00021185","Y9C12A.1",12,NA
"WBGene00305981","C39B5.16",12,NA
"WBGene00000084","aex-1",12,NA
"WBGene00001883","his-9",12,NA
"WBGene00007336","C05C12.4",12,NA
"WBGene00014081","ipmk-1",12,NA
"WBGene00022386","Y95B8A.6",12,NA
"WBGene00000285","cal-1",12,NA
"WBGene00010115","aakb-1",12,NA
"WBGene00015706","C12D5.3",12,NA
"WBGene00008831","F14H3.12",12,NA
"WBGene00006602","tps-1",12,NA
"WBGene00008980","emre-1",12,NA
"WBGene00019612","gpcp-1",12,NA
"WBGene00022063","nlp-81",12,NA
"WBGene00020453","fbxa-55",12,NA
"WBGene00013836","fbxa-29",12,NA
"WBGene00004123","pqn-36",12,NA
"WBGene00009476","F36F2.2",12,NA
"WBGene00006582","tmd-2",12,NA
"WBGene00009840","fbxa-189",12,NA
"WBGene00194692","T02C12.5",12,NA
"WBGene00020153","nhr-212",12,NA
"WBGene00011099","nhr-208",12,NA
"WBGene00023432","K12B6.9",12,NA
"WBGene00000016","abf-5",12,NA
"WBGene00045208","F13E9.15",12,NA
"WBGene00018281","tbc-18",12,NA
"WBGene00007748","C26E1.2",12,NA
"WBGene00014053","ZK669.3",12,NA
"WBGene00010134","F55H12.3",12,NA
"WBGene00011995","rsf-1",12,NA
"WBGene00020248","T05C1.1",12,NA
"WBGene00016330","C32E12.4",12,NA
"WBGene00002299","let-23",12,NA
"WBGene00018304","agr-1",12,NA
"WBGene00166267","21ur-7970",12,NA
"WBGene00018100","math-26",12,NA
"WBGene00003709","nhr-119",12,NA
"WBGene00022951","C30E1.9",12,NA
"WBGene00001899","his-25",12,NA
"WBGene00019743","nhr-203",12,NA
"WBGene00045053","K12C11.7",12,NA
"WBGene00018288","F41E6.7",12,NA
"WBGene00008927","snx-17",12,NA
"WBGene00015047","faah-1",12,NA
"WBGene00016365","nhr-139",12,NA
"WBGene00021059","atat-2",12,NA
"WBGene00003573","ncx-8",12,NA
"WBGene00003599","nhl-3",12,NA
"WBGene00017471","F14H12.3",12,NA
"WBGene00004144","pqn-60",12,NA
"WBGene00020575","T19D7.7",12,NA
"WBGene00016716","acs-17",77,NA
"WBGene00022078","epg-9",77,NA
"WBGene00000558","cnc-4",77,NA
"WBGene00002087","ins-4",77,NA
"WBGene00003767","nlp-29",77,NA
"WBGene00003769","nlp-31",77,NA
"WBGene00017340","F10D7.3",77,NA
"WBGene00011429","T04C12.7",77,NA
"WBGene00008886","F16C3.2",77,NA
"WBGene00015476","C05D9.9",77,NA
"WBGene00044772","T23E7.6",77,NA
"WBGene00010320","F59B10.4",77,NA
"WBGene00009724","F45D3.4",77,NA
"WBGene00023501","F11E6.11",77,NA
"WBGene00014698","C37A5.3",77,NA
"WBGene00194658","R09E10.13",77,NA
"WBGene00006611","tre-5",77,NA
"WBGene00003618","nhr-19",77,NA
"WBGene00007989","fipr-22",77,NA
"WBGene00017964","F31F7.1",77,NA
"WBGene00019902","R05G6.10",77,NA
"WBGene00001479","fmo-4",77,NA
"WBGene00019304","K02D10.4",77,NA
"WBGene00010251","sta-2",77,NA
"WBGene00008320","slc-25A29",77,NA
"WBGene00012968","Y48A6B.7",77,NA
"WBGene00019298","pnp-1",77,NA
"WBGene00007365","C06B3.6",77,NA
"WBGene00013499","Y70G10A.3",77,NA
"WBGene00013080","Y51A2D.13",77,NA
"WBGene00012850","Y44A6C.1",77,NA
"WBGene00019717","trx-3",77,NA
"WBGene00003710","nhr-120",77,NA
"WBGene00003678","nhr-88",77,NA
"WBGene00007275","C03D6.1",77,NA
"WBGene00003763","nlp-25",77,NA
"WBGene00001564","icl-1",77,NA
"WBGene00003766","nlp-28",77,NA
"WBGene00017303","F09F7.6",77,NA
"WBGene00022181","pho-9",77,NA
"WBGene00003768","nlp-30",77,NA
"WBGene00009349","F32H5.3",77,NA
"WBGene00018286","F41E6.5",77,NA
"WBGene00012535","Y37A1A.2",77,NA
"WBGene00009226","cyp-37B1",77,NA
"WBGene00020947","W02F12.2",77,NA
"WBGene00006980","zig-3",77,NA
"WBGene00012819","Y43F8B.9",77,NA
"WBGene00044534","H23N18.6",77,NA
"WBGene00018731","F53A9.8",77,NA
"WBGene00016438","C35B8.3",77,NA
"WBGene00003878","pept-3",77,NA
"WBGene00009642","F42G4.5",77,NA
"WBGene00011270","R31.2",77,NA
"WBGene00003677","nhr-87",119,NA
"WBGene00008849","try-10",119,NA
"WBGene00271812","F58F12.12",119,NA
"WBGene00007958","C35C5.9",119,NA
"WBGene00000286","cal-2",119,NA
"WBGene00306012","Y54F10BM.21",119,NA
"WBGene00003620","nhr-21",119,NA
"WBGene00018803","fbxa-24",119,NA
"WBGene00008139","C47D12.5",119,NA
"WBGene00007419","C07E3.9",119,NA
"WBGene00010790","sodh-1",119,NA
"WBGene00006650","tts-1",119,NA
"WBGene00001391","far-7",119,NA
"WBGene00007957","C35C5.8",119,NA
"WBGene00044728","Y53F4B.45",119,NA
"WBGene00018269","acs-11",119,NA
"WBGene00020700","T22F3.11",119,NA
"WBGene00009778","F46C5.1",119,NA
"WBGene00015549","C06G3.3",119,NA
"WBGene00017433","F13H6.5",119,NA
"WBGene00001623","glt-5",119,NA
"WBGene00003968","peb-1",119,NA
"WBGene00016663","C45E1.4",119,NA
"WBGene00019111","F59E11.5",119,NA
"WBGene00003861","oig-3",119,NA
"WBGene00009380","F34H10.3",119,NA
"WBGene00006662","twk-7",119,NA
"WBGene00002106","ins-23",119,NA
"WBGene00009389","F35B12.10",119,NA
"WBGene00020135","aakg-4",119,NA
"WBGene00003980","pes-7",119,NA
"WBGene00016017","C23G10.11",119,NA
"WBGene00004370","rig-3",119,NA
"WBGene00007203","best-1",119,NA
"WBGene00306013","Y54F10BM.22",119,NA
"WBGene00013871","gnrr-3",119,NA
"WBGene00003423","msi-1",92,NA
"WBGene00011824","tsct-1",92,NA
"WBGene00020251","camt-1",92,NA
"WBGene00009116","snx-27",92,NA
"WBGene00018667","bath-7",92,NA
"WBGene00006932","vps-34",92,NA
"WBGene00001022","dnj-4",92,NA
"WBGene00004278","rab-19",92,NA
"WBGene00021314","Y32H12A.6",92,NA
"WBGene00008204","C49C3.15",92,NA
"WBGene00016810","C50D2.7",92,NA
"WBGene00007405","C07A9.9",92,NA
"WBGene00007760","C27B7.2",92,NA
"WBGene00016407","unk-1",92,NA
"WBGene00017304","nmad-1",92,NA
"WBGene00007226","C01G6.4",92,NA
"WBGene00001911","his-37",92,NA
"WBGene00219838","C28H8.14",92,NA
"WBGene00003724","nhr-134",92,NA
"WBGene00010315","F59B2.13",92,NA
"WBGene00008213","C49F8.1",92,NA
"WBGene00013736","gtf-2A2",92,NA
"WBGene00008830","nhr-176",92,NA
"WBGene00007945","C34F6.11",92,NA
"WBGene00000089","aex-6",92,NA
"WBGene00045297","fbxc-43",92,NA
"WBGene00008666","F10G8.8",92,NA
"WBGene00012463","nadk-2",92,NA
